apple_id,dataset,harvest,Location,SACCBaum,PL.Code,Sorte,public_domain_label,public_subset
11.93.0.15_006_20211019_1327_40,Loc_1_2021,2021,Loc_1,11.93.0.15,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.15_007_20211019_1328_01,Loc_1_2021,2021,Loc_1,11.93.0.15,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.15_008_20211019_1328_11,Loc_1_2021,2021,Loc_1,11.93.0.15,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.337_001_20211019_1329_47,Loc_1_2021,2021,Loc_1,11.93.0.337,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.337_002_20211019_1329_54,Loc_1_2021,2021,Loc_1,11.93.0.337,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.337_003_20211019_1330_02,Loc_1_2021,2021,Loc_1,11.93.0.337,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.337_004_20211019_1330_09,Loc_1_2021,2021,Loc_1,11.93.0.337,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.337_005_20211019_1330_17,Loc_1_2021,2021,Loc_1,11.93.0.337,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.337_006_20211019_1330_38,Loc_1_2021,2021,Loc_1,11.93.0.337,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.337_007_20211019_1330_50,Loc_1_2021,2021,Loc_1,11.93.0.337,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.337_008_20211019_1330_58,Loc_1_2021,2021,Loc_1,11.93.0.337,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.393_001_20211019_1328_28,Loc_1_2021,2021,Loc_1,11.93.0.393,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.393_002_20211019_1328_36,Loc_1_2021,2021,Loc_1,11.93.0.393,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.393_003_20211019_1328_44,Loc_1_2021,2021,Loc_1,11.93.0.393,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.393_004_20211019_1328_51,Loc_1_2021,2021,Loc_1,11.93.0.393,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.393_005_20211019_1329_00,Loc_1_2021,2021,Loc_1,11.93.0.393,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.393_006_20211019_1329_09,Loc_1_2021,2021,Loc_1,11.93.0.393,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.393_007_20211019_1329_18,Loc_1_2021,2021,Loc_1,11.93.0.393,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.393_008_20211019_1329_28,Loc_1_2021,2021,Loc_1,11.93.0.393,14-001-1572,Maigold,Loc_1_2021,38-class Baseline Subset
11.93.0.305_001_20211012_1140_11,Loc_1_2021,2021,Loc_1,11.93.0.305,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.305_002_20211012_1140_18,Loc_1_2021,2021,Loc_1,11.93.0.305,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.305_003_20211012_1140_30,Loc_1_2021,2021,Loc_1,11.93.0.305,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.305_004_20211012_1140_38,Loc_1_2021,2021,Loc_1,11.93.0.305,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.305_005_20211012_1140_45,Loc_1_2021,2021,Loc_1,11.93.0.305,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.305_006_20211012_1140_53,Loc_1_2021,2021,Loc_1,11.93.0.305,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.305_007_20211012_1141_00,Loc_1_2021,2021,Loc_1,11.93.0.305,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.305_008_20211012_1141_06,Loc_1_2021,2021,Loc_1,11.93.0.305,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.397_001_20211012_1138_50,Loc_1_2021,2021,Loc_1,11.93.0.397,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.397_002_20211012_1138_57,Loc_1_2021,2021,Loc_1,11.93.0.397,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.397_003_20211012_1139_05,Loc_1_2021,2021,Loc_1,11.93.0.397,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.397_004_20211012_1139_13,Loc_1_2021,2021,Loc_1,11.93.0.397,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.397_005_20211012_1139_22,Loc_1_2021,2021,Loc_1,11.93.0.397,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.397_006_20211012_1139_34,Loc_1_2021,2021,Loc_1,11.93.0.397,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.397_007_20211012_1139_42,Loc_1_2021,2021,Loc_1,11.93.0.397,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.397_008_20211012_1139_50,Loc_1_2021,2021,Loc_1,11.93.0.397,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.917_001_20211012_1141_22,Loc_1_2021,2021,Loc_1,11.93.0.917,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.917_002_20211012_1141_28,Loc_1_2021,2021,Loc_1,11.93.0.917,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.917_003_20211012_1141_36,Loc_1_2021,2021,Loc_1,11.93.0.917,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.917_004_20211012_1141_42,Loc_1_2021,2021,Loc_1,11.93.0.917,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.917_005_20211012_1141_51,Loc_1_2021,2021,Loc_1,11.93.0.917,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.917_006_20211012_1141_59,Loc_1_2021,2021,Loc_1,11.93.0.917,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.917_007_20211012_1142_06,Loc_1_2021,2021,Loc_1,11.93.0.917,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.917_008_20211012_1142_14,Loc_1_2021,2021,Loc_1,11.93.0.917,14-001-1579,unbekannt_1579,Loc_1_2021,38-class Baseline Subset
11.93.0.1043_001_20210831_1110_00,Loc_1_2021,2021,Loc_1,11.93.0.1043,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1043_002_20210831_1110_06,Loc_1_2021,2021,Loc_1,11.93.0.1043,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1043_003_20210831_1110_13,Loc_1_2021,2021,Loc_1,11.93.0.1043,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1043_004_20210831_1110_20,Loc_1_2021,2021,Loc_1,11.93.0.1043,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1043_005_20210831_1110_28,Loc_1_2021,2021,Loc_1,11.93.0.1043,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1043_006_20210831_1110_34,Loc_1_2021,2021,Loc_1,11.93.0.1043,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1043_007_20210831_1110_41,Loc_1_2021,2021,Loc_1,11.93.0.1043,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1043_008_20210831_1110_49,Loc_1_2021,2021,Loc_1,11.93.0.1043,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1218_001_20210831_1106_55,Loc_1_2021,2021,Loc_1,11.93.0.1218,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1218_002_20210831_1107_01,Loc_1_2021,2021,Loc_1,11.93.0.1218,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1218_003_20210831_1107_14,Loc_1_2021,2021,Loc_1,11.93.0.1218,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1218_004_20210831_1107_20,Loc_1_2021,2021,Loc_1,11.93.0.1218,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1218_005_20210831_1107_30,Loc_1_2021,2021,Loc_1,11.93.0.1218,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1218_006_20210831_1107_36,Loc_1_2021,2021,Loc_1,11.93.0.1218,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1218_007_20210831_1107_52,Loc_1_2021,2021,Loc_1,11.93.0.1218,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1218_008_20210831_1107_58,Loc_1_2021,2021,Loc_1,11.93.0.1218,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.584_001_20210831_1108_24,Loc_1_2021,2021,Loc_1,11.93.0.584,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.584_002_20210831_1108_30,Loc_1_2021,2021,Loc_1,11.93.0.584,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.584_003_20210831_1108_50,Loc_1_2021,2021,Loc_1,11.93.0.584,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.584_004_20210831_1108_56,Loc_1_2021,2021,Loc_1,11.93.0.584,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.584_005_20210831_1109_09,Loc_1_2021,2021,Loc_1,11.93.0.584,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.584_006_20210831_1109_15,Loc_1_2021,2021,Loc_1,11.93.0.584,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.584_007_20210831_1109_28,Loc_1_2021,2021,Loc_1,11.93.0.584,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.584_008_20210831_1109_34,Loc_1_2021,2021,Loc_1,11.93.0.584,14-001-1586,Saemling_Ernst_Bosch,Loc_1_2021,38-class Baseline Subset
11.93.0.1103_001_20210824_0935_19,Loc_1_2021,2021,Loc_1,11.93.0.1103,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.1103_002_20210824_0935_28,Loc_1_2021,2021,Loc_1,11.93.0.1103,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.1103_003_20210824_0935_38,Loc_1_2021,2021,Loc_1,11.93.0.1103,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.1103_004_20210824_0935_46,Loc_1_2021,2021,Loc_1,11.93.0.1103,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.1103_005_20210824_0935_56,Loc_1_2021,2021,Loc_1,11.93.0.1103,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.1103_006_20210824_0936_05,Loc_1_2021,2021,Loc_1,11.93.0.1103,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.1103_007_20210824_0936_18,Loc_1_2021,2021,Loc_1,11.93.0.1103,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.1103_008_20210824_0936_31,Loc_1_2021,2021,Loc_1,11.93.0.1103,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.52_001_20210824_0936_54,Loc_1_2021,2021,Loc_1,11.93.0.52,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.52_002_20210824_0937_07,Loc_1_2021,2021,Loc_1,11.93.0.52,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.52_003_20210824_0937_16,Loc_1_2021,2021,Loc_1,11.93.0.52,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.52_004_20210824_0937_26,Loc_1_2021,2021,Loc_1,11.93.0.52,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.52_005_20210824_0937_37,Loc_1_2021,2021,Loc_1,11.93.0.52,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.52_006_20210824_0937_46,Loc_1_2021,2021,Loc_1,11.93.0.52,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.52_007_20210824_0937_56,Loc_1_2021,2021,Loc_1,11.93.0.52,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.52_008_20210824_0938_09,Loc_1_2021,2021,Loc_1,11.93.0.52,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.747_001_20210824_0933_47,Loc_1_2021,2021,Loc_1,11.93.0.747,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.747_002_20210824_0933_56,Loc_1_2021,2021,Loc_1,11.93.0.747,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.747_003_20210824_0934_07,Loc_1_2021,2021,Loc_1,11.93.0.747,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.747_004_20210824_0934_18,Loc_1_2021,2021,Loc_1,11.93.0.747,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.747_005_20210824_0934_24,Loc_1_2021,2021,Loc_1,11.93.0.747,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.747_006_20210824_0934_38,Loc_1_2021,2021,Loc_1,11.93.0.747,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.747_007_20210824_0934_54,Loc_1_2021,2021,Loc_1,11.93.0.747,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.747_008_20210824_0935_00,Loc_1_2021,2021,Loc_1,11.93.0.747,14-001-1714,Gawiler,Loc_1_2021,38-class Baseline Subset
11.93.0.232_001_20211025_0844_05,Loc_1_2021,2021,Loc_1,11.93.0.232,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.232_002_20211025_0844_12,Loc_1_2021,2021,Loc_1,11.93.0.232,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.232_003_20211025_0844_22,Loc_1_2021,2021,Loc_1,11.93.0.232,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.232_004_20211025_0844_44,Loc_1_2021,2021,Loc_1,11.93.0.232,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.232_005_20211025_0845_00,Loc_1_2021,2021,Loc_1,11.93.0.232,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.232_006_20211025_0845_14,Loc_1_2021,2021,Loc_1,11.93.0.232,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.232_007_20211025_0845_26,Loc_1_2021,2021,Loc_1,11.93.0.232,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.232_008_20211025_0846_37,Loc_1_2021,2021,Loc_1,11.93.0.232,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.315_001_20211025_0848_22,Loc_1_2021,2021,Loc_1,11.93.0.315,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.315_002_20211025_0848_51,Loc_1_2021,2021,Loc_1,11.93.0.315,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.315_003_20211025_0849_05,Loc_1_2021,2021,Loc_1,11.93.0.315,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.315_004_20211025_0849_24,Loc_1_2021,2021,Loc_1,11.93.0.315,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.315_005_20211025_0849_37,Loc_1_2021,2021,Loc_1,11.93.0.315,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.315_006_20211025_0849_46,Loc_1_2021,2021,Loc_1,11.93.0.315,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.315_007_20211025_0849_56,Loc_1_2021,2021,Loc_1,11.93.0.315,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.315_008_20211025_0850_07,Loc_1_2021,2021,Loc_1,11.93.0.315,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.855_001_20211025_0846_57,Loc_1_2021,2021,Loc_1,11.93.0.855,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.855_002_20211025_0847_03,Loc_1_2021,2021,Loc_1,11.93.0.855,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.855_003_20211025_0847_17,Loc_1_2021,2021,Loc_1,11.93.0.855,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.855_004_20211025_0847_32,Loc_1_2021,2021,Loc_1,11.93.0.855,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.855_005_20211025_0847_40,Loc_1_2021,2021,Loc_1,11.93.0.855,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.855_006_20211025_0847_47,Loc_1_2021,2021,Loc_1,11.93.0.855,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.855_007_20211025_0847_55,Loc_1_2021,2021,Loc_1,11.93.0.855,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.855_008_20211025_0848_03,Loc_1_2021,2021,Loc_1,11.93.0.855,14-001-1873,Diacciola,Loc_1_2021,38-class Baseline Subset
11.93.0.107_001_20211019_1158_38,Loc_1_2021,2021,Loc_1,11.93.0.107,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.107_002_20211019_1158_48,Loc_1_2021,2021,Loc_1,11.93.0.107,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.107_003_20211019_1158_56,Loc_1_2021,2021,Loc_1,11.93.0.107,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.107_004_20211019_1159_05,Loc_1_2021,2021,Loc_1,11.93.0.107,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.107_005_20211019_1159_14,Loc_1_2021,2021,Loc_1,11.93.0.107,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.107_006_20211019_1159_22,Loc_1_2021,2021,Loc_1,11.93.0.107,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.107_007_20211019_1159_31,Loc_1_2021,2021,Loc_1,11.93.0.107,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.107_008_20211019_1159_39,Loc_1_2021,2021,Loc_1,11.93.0.107,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.410_001_20211019_1200_12,Loc_1_2021,2021,Loc_1,11.93.0.410,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.410_002_20211019_1200_20,Loc_1_2021,2021,Loc_1,11.93.0.410,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.410_003_20211019_1200_27,Loc_1_2021,2021,Loc_1,11.93.0.410,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.410_004_20211019_1200_34,Loc_1_2021,2021,Loc_1,11.93.0.410,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.410_005_20211019_1200_42,Loc_1_2021,2021,Loc_1,11.93.0.410,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.410_006_20211019_1200_51,Loc_1_2021,2021,Loc_1,11.93.0.410,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.410_007_20211019_1200_59,Loc_1_2021,2021,Loc_1,11.93.0.410,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.410_008_20211019_1201_06,Loc_1_2021,2021,Loc_1,11.93.0.410,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.597_001_20211019_1156_58,Loc_1_2021,2021,Loc_1,11.93.0.597,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.597_002_20211019_1157_06,Loc_1_2021,2021,Loc_1,11.93.0.597,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.597_003_20211019_1157_20,Loc_1_2021,2021,Loc_1,11.93.0.597,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.597_004_20211019_1157_34,Loc_1_2021,2021,Loc_1,11.93.0.597,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.597_005_20211019_1157_55,Loc_1_2021,2021,Loc_1,11.93.0.597,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.597_006_20211019_1158_05,Loc_1_2021,2021,Loc_1,11.93.0.597,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.597_007_20211019_1158_14,Loc_1_2021,2021,Loc_1,11.93.0.597,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.597_008_20211019_1158_23,Loc_1_2021,2021,Loc_1,11.93.0.597,14-001-1878,Kanada_Reinette,Loc_1_2021,38-class Baseline Subset
11.93.0.1067_001_20211019_0925_28,Loc_1_2021,2021,Loc_1,11.93.0.1067,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.1067_002_20211019_0925_34,Loc_1_2021,2021,Loc_1,11.93.0.1067,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.1067_003_20211019_0925_41,Loc_1_2021,2021,Loc_1,11.93.0.1067,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.1067_004_20211019_0925_47,Loc_1_2021,2021,Loc_1,11.93.0.1067,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.1067_005_20211019_0925_55,Loc_1_2021,2021,Loc_1,11.93.0.1067,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.1067_006_20211019_0926_02,Loc_1_2021,2021,Loc_1,11.93.0.1067,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.1067_007_20211019_0926_09,Loc_1_2021,2021,Loc_1,11.93.0.1067,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.1067_008_20211019_0926_18,Loc_1_2021,2021,Loc_1,11.93.0.1067,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.318_001_20211019_0926_33,Loc_1_2021,2021,Loc_1,11.93.0.318,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.318_002_20211019_0926_39,Loc_1_2021,2021,Loc_1,11.93.0.318,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.318_003_20211019_0926_48,Loc_1_2021,2021,Loc_1,11.93.0.318,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.318_004_20211019_0926_54,Loc_1_2021,2021,Loc_1,11.93.0.318,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.318_005_20211019_0927_02,Loc_1_2021,2021,Loc_1,11.93.0.318,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.318_006_20211019_0927_16,Loc_1_2021,2021,Loc_1,11.93.0.318,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.318_007_20211019_0927_25,Loc_1_2021,2021,Loc_1,11.93.0.318,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.318_008_20211019_0927_32,Loc_1_2021,2021,Loc_1,11.93.0.318,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.377_001_20211019_0927_59,Loc_1_2021,2021,Loc_1,11.93.0.377,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.377_002_20211019_0928_05,Loc_1_2021,2021,Loc_1,11.93.0.377,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.377_003_20211019_0928_10,Loc_1_2021,2021,Loc_1,11.93.0.377,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.377_004_20211019_0928_17,Loc_1_2021,2021,Loc_1,11.93.0.377,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.377_005_20211019_0928_22,Loc_1_2021,2021,Loc_1,11.93.0.377,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.377_006_20211019_0928_28,Loc_1_2021,2021,Loc_1,11.93.0.377,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.377_007_20211019_0928_35,Loc_1_2021,2021,Loc_1,11.93.0.377,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.377_008_20211019_0928_43,Loc_1_2021,2021,Loc_1,11.93.0.377,14-001-1953,Eierapfel,Loc_1_2021,38-class Baseline Subset
11.93.0.1152_001_20210906_0800_12,Loc_1_2021,2021,Loc_1,11.93.0.1152,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.1152_002_20210906_0800_23,Loc_1_2021,2021,Loc_1,11.93.0.1152,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.1152_003_20210906_0800_41,Loc_1_2021,2021,Loc_1,11.93.0.1152,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.1152_004_20210906_0800_53,Loc_1_2021,2021,Loc_1,11.93.0.1152,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.1152_005_20210906_0801_04,Loc_1_2021,2021,Loc_1,11.93.0.1152,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.1152_006_20210906_0801_15,Loc_1_2021,2021,Loc_1,11.93.0.1152,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.1152_007_20210906_0801_26,Loc_1_2021,2021,Loc_1,11.93.0.1152,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.1152_008_20210906_0801_36,Loc_1_2021,2021,Loc_1,11.93.0.1152,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
11.93.0.6_001_20210906_0758_33,Loc_1_2021,2021,Loc_1,11.93.0.6,14-001-1991,unbekannt_1991,Loc_1_2021,38-class Baseline Subset
